Gene,GSM00000
MYO18B,5.05E-05
CNIH3,5.04E-05
CTXN2,5.02E-05
CAR8,5.01E-05
DGKZ,5.01E-05
MEGF10,5.00E-05
FOXQ1,4.98E-05
BAIAP3,4.98E-05
GRIN3B,4.98E-05
SNCAIP,4.97E-05
PLPPR5,4.94E-05
KCNN2,4.94E-05
LGI1,4.93E-05
BMPR1B,4.92E-05
RGS17,4.92E-05
SLC22A18,4.91E-05
MAP6,4.90E-05
ABHD6,4.89E-05
AGTR1B,4.87E-05
AMPH,4.86E-05
CDA,4.84E-05
SERTM1,4.83E-05
PACSIN1,4.83E-05
NIN,4.81E-05
SOD3,4.80E-05
KCNK5,4.80E-05
TTYH1,4.80E-05
ALPK1,4.80E-05
SPTSSB,4.79E-05
TSPAN6,4.72E-05
AP3B2,4.72E-05
HABP2,4.72E-05
KCNMB4,4.72E-05
SPINT1,4.71E-05
GABRB2,4.70E-05
RTN2,4.69E-05
MATK,4.69E-05
SLC38A4,4.68E-05
RAB9B,4.68E-05
SLC6A15,4.67E-05
ATP1A2,4.67E-05
TMEM196,4.67E-05
CLDN14,4.65E-05
ZFP64,4.65E-05
ADAP1,4.65E-05
BDH1,4.64E-05
HIST1H3I,4.63E-05
OPRL1,4.62E-05
GDAP1L1,4.62E-05
NKAIN2,4.62E-05
FRRS1L,4.62E-05
RCSD1,4.61E-05
TMEM108,4.61E-05
PARP11,4.59E-05
TAC1,4.58E-05
TPPP3,4.56E-05
IGSF1,4.55E-05
LBX2,4.54E-05
SLC46A2,4.54E-05
GRIA2,4.52E-05
ARHGAP39,4.51E-05
FAM171A2,4.51E-05
TMEM150C,4.50E-05
NPY1R,4.49E-05
FRMD5,4.49E-05
KIF6,4.49E-05
PCDHAC2,4.48E-05
PRKAA2,4.48E-05
SPOCK1,4.47E-05
DDX25,4.46E-05
FGF12,4.46E-05
PTPRB,4.45E-05
MYRF,4.45E-05
FER1L6,4.45E-05
FAM19A1,4.45E-05
KCTD16,4.44E-05
PDE1C,4.43E-05
VWC2,4.41E-05
SLC22A17,4.41E-05
SLC1A7,4.41E-05
SNCA,4.39E-05
LRIT2,4.39E-05
UCHL1,4.38E-05
TACC1,4.37E-05
RASEF,4.37E-05
KRT20,4.36E-05
GRIN3A,4.36E-05
CXXC4,4.36E-05
PKD2L1,4.35E-05
NKAIN1,4.34E-05
CHSY3,4.34E-05
DKK1,4.33E-05
MAOB,4.33E-05
LYPD6,4.33E-05
PDE4B,4.32E-05
PLXDC1,4.32E-05
PFKFB3,4.31E-05
KCNK4,4.31E-05
TRPM2,4.31E-05
NDUFA8,4.30E-05
DPP10,4.30E-05
SVOP,4.30E-05
DISP2,4.29E-05
INPP4B,4.29E-05
SLC16A6,4.28E-05
PTPRZ1,4.28E-05
ACSF3,4.27E-05
CARNS1,4.26E-05
DGAT2,4.24E-05
LYSMD2,4.22E-05
CYP2A5,4.21E-05
ST8SIA6,4.20E-05
ESRP1,4.20E-05
TTC9,4.19E-05
PDE4D,4.18E-05
ELOVL7,4.16E-05
BPIFA5,4.16E-05
RALYL,4.16E-05
NR0B1,4.14E-05
ATP1B2,4.14E-05
DLEU7,4.14E-05
ATP4A,4.13E-05
RTN4RL1,4.13E-05
PTPRE,4.12E-05
PKIB,4.12E-05
TMEM266,4.11E-05
GPR27,4.09E-05
SHC4,4.09E-05
TFF3,4.07E-05
ACADL,4.07E-05
PDE6C,4.07E-05
CAMK2N2,4.06E-05
PIANP,4.04E-05
MYCL,4.03E-05
PPFIA3,4.03E-05
CRTC1,4.03E-05
TTC39A,4.03E-05
ENTPD3,4.02E-05
ADAMTS5,4.00E-05
CHP2,4.00E-05
CADPS2,4.00E-05
NRP2,3.99E-05
SLC34A3,3.99E-05
CNTN5,3.99E-05
SYT10,3.98E-05
TACR1,3.97E-05
HCN2,3.96E-05
PTGS1,3.95E-05
PTGDR,3.94E-05
SLC7A4,3.94E-05
C1QL3,3.93E-05
SLC35F1,3.93E-05
SDR16C5,3.90E-05
LRRN1,3.89E-05
SLC24A2,3.89E-05
CGN,3.89E-05
MDGA2,3.89E-05
LIPE,3.88E-05
CAMSAP3,3.88E-05
CEP170B,3.88E-05
ADGRL2,3.88E-05
PPM1H,3.88E-05
NKX6-2,3.87E-05
EFNA3,3.87E-05
CYP4X1,3.87E-05
CNTNAP2,3.86E-05
PCDHAC2,3.85E-05
ZFP334,3.84E-05
NID2,3.84E-05
DIRAS2,3.83E-05
RASL10B,3.82E-05
HOOK1,3.81E-05
CACNG4,3.81E-05
ST8SIA5,3.80E-05
FBXO41,3.80E-05
LRRC18,3.78E-05
PKDCC,3.78E-05
BCL3,3.77E-05
BIK,3.77E-05
RNF180,3.77E-05
CABLES2,3.76E-05
B3GALT5,3.75E-05
SYNGR3,3.73E-05
MARVELD3,3.73E-05
CYP1A1,3.72E-05
CDH7,3.72E-05
GALNT13,3.70E-05
VAV3,3.67E-05
F10,3.67E-05
CABLES1,3.67E-05
PHYHIPL,3.67E-05
SYTL4,3.64E-05
TUBB4A,3.64E-05
MOCOS,3.64E-05
BVES,3.63E-05
ITGB4,3.63E-05
REC114,3.63E-05
ESYT3,3.63E-05
DUSP26,3.62E-05
KLF15,3.62E-05
TTC9B,3.60E-05
KLF13,3.59E-05
RADIL,3.59E-05
VLDLR,3.58E-05
ARVCF,3.58E-05
KCNK1,3.57E-05
EPS8L2,3.55E-05
DLC1,3.55E-05
UPB1,3.55E-05
FAM183B,3.53E-05
KIF12,3.52E-05
MAPRE3,3.52E-05
WNK3,3.52E-05
CNNM1,3.50E-05
TPPP,3.50E-05
IFNA9,3.49E-05
ADGRG2,3.49E-05
SSTR3,3.49E-05
DCUN1D5,3.46E-05
TTC34,3.46E-05
ABCB1A,3.45E-05
PDZD8,3.45E-05
SCAMP5,3.45E-05
NXN,3.44E-05
ELOVL4,3.44E-05
POPDC3,3.43E-05
PIP5KL1,3.43E-05
ODF3B,3.42E-05
ATXN7L2,3.41E-05
ST8SIA4,3.40E-05
ITGA6,3.40E-05
PAK7,3.40E-05
PNMA2,3.38E-05
KLHL15,3.38E-05
CDO1,3.38E-05
FAM169A,3.37E-05
DCLK1,3.36E-05
HIVEP3,3.35E-05
USP11,3.35E-05
ATL1,3.35E-05
SIGLECE,3.34E-05
TEKT3,3.34E-05
CSPG5,3.34E-05
PRR5L,3.33E-05
ABLIM3,3.32E-05
GFRA4,3.32E-05
SBPL,3.29E-05
STK32B,3.29E-05
SH2D5,3.29E-05
CKB,3.29E-05
ADAM12,3.27E-05
TRIM15,3.27E-05
TTLL9,3.26E-05
FAM107A,3.25E-05
TMEM26,3.24E-05
NR4A1,3.23E-05
LCK,3.23E-05
CIR1,3.22E-05
CDS1,3.21E-05
ST6GALNAC5,3.20E-05
FAM155A,3.19E-05
UPK3A,3.19E-05
SPOCK3,3.19E-05
SLC39A3,3.17E-05
AKAP12,3.17E-05
ADORA2A,3.17E-05
PIEZO2,3.17E-05
STYK1,3.17E-05
ABLIM1,3.17E-05
ZFP804A,3.17E-05
GREM2,3.16E-05
FGF20,3.16E-05
NEURL3,3.16E-05
CDC37,3.15E-05
LIN7A,3.15E-05
GPR160,3.15E-05
ARHGAP44,3.15E-05
PGLYRP2,3.13E-05
RNF225,3.13E-05
NDUFA4L2,3.13E-05
ZBTB8B,3.13E-05
PFKP,3.12E-05
LRAT,3.12E-05
SNTG1,3.11E-05
RYR2,3.10E-05
NPL,3.09E-05
MTMR7,3.09E-05
RDH13,3.08E-05
TUBB3,3.07E-05
HSD17B2,3.07E-05
MTA3,3.07E-05
PIK3CD,3.05E-05
LARP6,3.03E-05
BEND6,3.03E-05
GIPR,3.03E-05
SYT14,3.03E-05
PNPLA3,3.02E-05
ICA1,3.00E-05
SPNS3,3.00E-05
SLITRK4,3.00E-05
UNC5D,3.00E-05
SYN1,3.00E-05
JAG2,2.99E-05
SLC30A10,2.99E-05
TDRD5,2.99E-05
STXBP1,2.98E-05
MMP15,2.98E-05
CRYBB1,2.97E-05
GPR68,2.97E-05
PTGER2,2.96E-05
PLA2G3,2.95E-05
NOL4,2.94E-05
MAST3,2.94E-05
SLC45A1,2.94E-05
PLPPR1,2.94E-05
FAM84A,2.93E-05
LYPD6B,2.93E-05
NOTUM,2.92E-05
AARS2,2.91E-05
ZFP322A,2.91E-05
KCNA7,2.91E-05
ADAMTS1,2.91E-05
LZTS1,2.90E-05
SEMA4A,2.90E-05
OTOP1,2.89E-05
BCL2L10,2.88E-05
GMPR,2.88E-05
SLC7A3,2.86E-05
DACT1,2.86E-05
CYFIP2,2.86E-05
SHCBP1L,2.86E-05
TRIB2,2.85E-05
RHOBTB1,2.85E-05
GABRB1,2.84E-05
SERPINA3N,2.83E-05
DIRAS1,2.83E-05
TUBA4A,2.82E-05
GFRA3,2.81E-05
ZDHHC13,2.81E-05
SDS,2.80E-05
CALB1,2.79E-05
TMC6,2.79E-05
SERPINA3G,2.79E-05
TMTC1,2.79E-05
SYT3,2.78E-05
PRKG2,2.78E-05
ENHO,2.78E-05
SOWAHC,2.78E-05
FAM160A1,2.77E-05
TPD52L1,2.76E-05
DOC2A,2.75E-05
SOWAHB,2.75E-05
SEC14L2,2.74E-05
SPTBN2,2.74E-05
SLC5A7,2.73E-05
ABCG4,2.73E-05
KLF4,2.72E-05
CEACAM2,2.72E-05
FSCN2,2.72E-05
B3GNT3,2.71E-05
COL4A4,2.71E-05
MCAM,2.70E-05
CXCL12,2.69E-05
DCC,2.69E-05
LSAMP,2.69E-05
LRIT1,2.69E-05
HSF2,2.69E-05
GRIA1,2.68E-05
TBC1D24,2.68E-05
BSND,2.67E-05
TMOD2,2.67E-05
TMCC3,2.67E-05
GRID2,2.65E-05
IGFBP1,2.64E-05
CACNB4,2.64E-05
EBI3,2.62E-05
SLC4A10,2.61E-05
AK5,2.61E-05
CATSPERG2,2.61E-05
RNF112,2.60E-05
SLC1A1,2.60E-05
DBNDD1,2.60E-05
CFAP43,2.59E-05
GAS8,2.58E-05
EPB41L1,2.58E-05
HS3ST1,2.58E-05
CLSTN3,2.58E-05
RAB20,2.57E-05
ATP12A,2.57E-05
CHAD,2.56E-05
CCR5,2.56E-05
VIT,2.56E-05
HIGD2A,2.55E-05
GPR162,2.54E-05
SLC38A3,2.54E-05
JAK3,2.53E-05
FGR,2.52E-05
TRP53I11,2.52E-05
TMEM198,2.52E-05
SLC7A8,2.51E-05
GABRA1,2.51E-05
IMPDH1,2.51E-05
TRF,2.51E-05
SLC22A3,2.50E-05
EDARADD,2.50E-05
H2AFY2,2.49E-05
PROSER2,2.49E-05
EFHC2,2.49E-05
SLC9A3R2,2.49E-05
SYNPO,2.48E-05
ERICH3,2.48E-05
CBARP,2.48E-05
TSPAN5,2.47E-05
SHD,2.47E-05
KBTBD13,2.47E-05
CRYL1,2.46E-05
GALR1,2.46E-05
HEPACAM,2.46E-05
LVRN,2.46E-05
KCNIP4,2.45E-05
ENO2,2.44E-05
AGRN,2.44E-05
TLR5,2.44E-05
NCALD,2.43E-05
ENPP1,2.43E-05
KHDRBS2,2.43E-05
NCMAP,2.43E-05
CYP27B1,2.43E-05
FHL1,2.42E-05
PRKCH,2.42E-05
CD8A,2.42E-05
LHFPL5,2.42E-05
ASPHD2,2.42E-05
F2R,2.42E-05
COL9A2,2.42E-05
DNAAF1,2.41E-05
SLC45A3,2.41E-05
FABP7,2.41E-05
KHDRBS3,2.41E-05
GLRB,2.40E-05
NCS1,2.40E-05
CSGALNACT1,2.40E-05
MAP1A,2.40E-05
ADGRG3,2.39E-05
TRIM47,2.39E-05
IL17D,2.39E-05
AGTR1A,2.39E-05
SLC4A4,2.38E-05
TMPRSS4,2.38E-05
FAM174B,2.38E-05
SSBP4,2.38E-05
ZFP385B,2.37E-05
CHRNA3,2.37E-05
SLC17A6,2.36E-05
TET1,2.36E-05
SEMA6A,2.36E-05
RHBDL1,2.36E-05
EPAS1,2.36E-05
MB21D2,2.36E-05
CHRNB2,2.35E-05
ANKRD36,2.35E-05
NDRG2,2.35E-05
SEC22B,2.34E-05
RSPO2,2.34E-05
ZBTB45,2.34E-05
FAM78A,2.33E-05
SH2D4A,2.33E-05
SYNM,2.33E-05
DMKN,2.32E-05
FAR2,2.32E-05
EIF4E3,2.31E-05
PPP2R5C,2.31E-05
ARHGAP22,2.31E-05
IL7,2.30E-05
CHRNA5,2.30E-05
FEZ1,2.29E-05
MFSD6,2.28E-05
RASSF5,2.28E-05
GRIA4,2.27E-05
CDH3,2.27E-05
IL17RB,2.26E-05
INHA,2.26E-05
RGS9BP,2.26E-05
PTH2R,2.26E-05
NEGR1,2.26E-05
TAS1R1,2.25E-05
JSRP1,2.25E-05
ABCA2,2.25E-05
A4GALT,2.25E-05
TCF7,2.24E-05
CEND1,2.23E-05
DEPDC7,2.23E-05
NXNL2,2.23E-05
MYO16,2.23E-05
UACA,2.23E-05
GJA4,2.22E-05
ADAM8,2.22E-05
GPR1,2.22E-05
F3,2.21E-05
WFDC2,2.21E-05
ST6GAL2,2.21E-05
FAM149A,2.21E-05
SLC25A53,2.21E-05
DNPH1,2.21E-05
RLBP1,2.20E-05
SLC12A1,2.20E-05
SYT1,2.20E-05
WNT5B,2.20E-05
ECE1,2.20E-05
TGM6,2.20E-05
VEGFA,2.19E-05
EPHX4,2.19E-05
CLDN1,2.19E-05
HPCAL1,2.19E-05
PCP4,2.19E-05
OPTC,2.18E-05
ERAS,2.18E-05
TRPC4,2.17E-05
CMTM2A,2.17E-05
UST,2.17E-05
RPP25,2.17E-05
SGIP1,2.16E-05
LGI3,2.16E-05
RUNDC3B,2.16E-05
ARRB1,2.16E-05
KIT,2.15E-05
FZD5,2.15E-05
TIMP4,2.15E-05
LGALSL,2.15E-05
TEPP,2.15E-05
DOCK10,2.15E-05
PPARGC1B,2.15E-05
RAMP2,2.14E-05
BASP1,2.14E-05
TMEM246,2.13E-05
PLA2G7,2.13E-05
LRRTM3,2.13E-05
FAM19A2,2.13E-05
RERG,2.13E-05
FZD3,2.12E-05
TSPYL2,2.12E-05
CCDC92,2.12E-05
KCNV1,2.11E-05
PCYT1B,2.11E-05
HSBP1L1,2.11E-05
TRPM6,2.10E-05
NRXN1,2.10E-05
LIMCH1,2.10E-05
SMTNL2,2.10E-05
EPB41L4A,2.10E-05
SNX22,2.10E-05
KLF1,2.09E-05
NAALAD2,2.08E-05
CYGB,2.08E-05
ABR,2.08E-05
SLC43A2,2.08E-05
C1QTNF4,2.07E-05
MPP3,2.07E-05
NLGN1,2.07E-05
TLE1,2.07E-05
PRKAR2B,2.07E-05
FSCN1,2.06E-05
TNFRSF21,2.06E-05
METTL22,2.06E-05
HNRNPR,2.06E-05
MGAT4A,2.06E-05
DPPA5A,2.05E-05
RAB33A,2.05E-05
HSF5,2.05E-05
EMID1,2.05E-05
MMP16,2.04E-05
CCDC136,2.04E-05
NOV,2.04E-05
OBSCN,2.04E-05
PAX4,2.04E-05
LPAR1,2.02E-05
PDLIM4,2.02E-05
BHLHE40,2.02E-05
PCYT2,2.02E-05
CAMK2A,2.02E-05
FLRT1,2.02E-05
SCP2,2.01E-05
MAGI1,2.01E-05
LRRC3,2.01E-05
PPP1R3E,2.01E-05
NUP210,2.00E-05
PDE6G,2.00E-05
PQLC1,2.00E-05
STK33,2.00E-05
ATP9A,1.99E-05
PERP,1.99E-05
RASAL1,1.99E-05
SLC1A4,1.99E-05
TMEM170B,1.99E-05
SRSF12,1.99E-05
FOS,1.98E-05
SLC27A2,1.97E-05
SLC25A26,1.97E-05
TMEM150B,1.97E-05
FAAH,1.96E-05
VWF,1.96E-05
ANKRD26,1.96E-05
FRMD3,1.96E-05
GSTM5,1.95E-05
SP7,1.95E-05
CHRNE,1.95E-05
PAQR4,1.94E-05
CCR7,1.94E-05
MKI67,1.94E-05
SRL,1.94E-05
LRRC73,1.94E-05
LRRC75A,1.93E-05
NALCN,1.93E-05
PODXL2,1.93E-05
DKK2,1.92E-05
SLC16A9,1.92E-05
DMD,1.91E-05
F7,1.91E-05
HK1,1.91E-05
TAGLN3,1.91E-05
GUK1,1.90E-05
MYLIP,1.90E-05
CBR3,1.90E-05
CMSS1,1.90E-05
PRR29,1.89E-05
MICU3,1.89E-05
ABCA13,1.89E-05
MYBPC1,1.89E-05
SALL2,1.88E-05
RAB15,1.88E-05
USP43,1.88E-05
MFAP3L,1.88E-05
NETO2,1.88E-05
DSC2,1.87E-05
ARAP2,1.87E-05
NLRP9A,1.87E-05
SLC35F4,1.86E-05
KRT23,1.85E-05
NAP1L3,1.85E-05
CLGN,1.85E-05
MYO15B,1.85E-05
RAC2,1.84E-05
OTOR,1.84E-05
SPDEF,1.84E-05
CYB561D2,1.83E-05
ADA,1.82E-05
PDZD3,1.82E-05
PRPH,1.81E-05
SPRED2,1.81E-05
BAIAP2,1.81E-05
KCNS2,1.80E-05
CCDC93,1.80E-05
CXXC5,1.80E-05
BRINP3,1.80E-05
ATP6V1B2,1.79E-05
OAT,1.79E-05
MRPS22,1.79E-05
MLF1,1.79E-05
LAMA4,1.79E-05
FAM49A,1.79E-05
NLRP9C,1.79E-05
NODAL,1.78E-05
CRIP1,1.77E-05
ZFP287,1.76E-05
CADM4,1.76E-05
PLEKHA7,1.76E-05
GAS2L2,1.76E-05
ARHGDIG,1.76E-05
CAMK4,1.75E-05
COL23A1,1.75E-05
AP1M2,1.75E-05
LRRC4,1.74E-05
CHMP6,1.74E-05
STMN3,1.74E-05
PHLDA1,1.73E-05
SGK3,1.73E-05
SCN9A,1.73E-05
RCAN3,1.73E-05
CCDC40,1.73E-05
MRGPRA2A,1.73E-05
SGCB,1.72E-05
DPP7,1.72E-05
IMPG1,1.71E-05
BANF2,1.71E-05
GABRE,1.70E-05
GRM1,1.70E-05
H2AFY2,1.70E-05
GCH1,1.69E-05
PKLR,1.69E-05
SEC14L3,1.69E-05
PM20D2,1.69E-05
CYB561,1.68E-05
ARNT2,1.68E-05
SCN11A,1.68E-05
CXCR2,1.68E-05
FAM49B,1.68E-05
PRKAR1A,1.68E-05
BCAT1,1.68E-05
ITGB8,1.68E-05
SLC9A7,1.68E-05
KCNT2,1.68E-05
TOP1MT,1.68E-05
RND3,1.67E-05
CNIH2,1.67E-05
POP5,1.67E-05
PTPRA,1.67E-05
CERKL,1.67E-05
FMN1,1.66E-05
TMEM117,1.66E-05
PREX1,1.66E-05
RAB9,1.66E-05
CACNG3,1.66E-05
PRKAR1B,1.65E-05
CHIL3,1.65E-05
RYR1,1.65E-05
RNFT2,1.65E-05
FBXO7,1.65E-05
ACTC1,1.64E-05
SH3BP5,1.64E-05
EPHX2,1.64E-05
SVIL,1.64E-05
PTPRR,1.63E-05
SERPINA3I,1.63E-05
TMEM190,1.63E-05
IRF5,1.63E-05
GRM5,1.63E-05
CYP27A1,1.62E-05
TBC1D9,1.62E-05
DTX4,1.62E-05
CCDC149,1.62E-05
RNF128,1.61E-05
HLCS,1.61E-05
RASSF2,1.61E-05
SYNPO2,1.61E-05
PEG3,1.60E-05
TMEM38B,1.60E-05
RHBDF1,1.60E-05
HHIPL1,1.60E-05
GPT2,1.60E-05
GSTP1,1.60E-05
SMIM10L2A,0.000015922
GJA1,1.59E-05
CSRP2,1.59E-05
CXADR,1.59E-05
RAPH1,1.59E-05
OPALIN,1.59E-05
CMTM7,1.59E-05
NLGN3,1.59E-05
NAP1L2,1.58E-05
DLK2,1.58E-05
CDC27,1.58E-05
ASXL3,1.58E-05
ASPHD1,1.58E-05
LRRC36,1.58E-05
NPY2R,1.57E-05
GABRG3,1.57E-05
DNM1,1.57E-05
SPINK8,1.57E-05
FMO1,1.56E-05
SORCS1,1.56E-05
CES5A,1.56E-05
TACR3,1.56E-05
RBM46,1.56E-05
ITPR3,1.55E-05
INPP5D,1.55E-05
MX2,1.55E-05
EML2,1.55E-05
PCDHB1,1.54E-05
KRT14,1.54E-05
UBE2E2,1.54E-05
SPHKAP,1.54E-05
LRRC4C,1.54E-05
WWC1,1.53E-05
ZDHHC14,1.53E-05
GCNT3,1.53E-05
GPRASP2,1.53E-05
ASTL,1.53E-05
BEX1,1.53E-05
TRPM5,1.52E-05
TNFRSF11A,1.52E-05
SFRP5,1.52E-05
VSTM5,1.52E-05
MLC1,1.52E-05
PLIN4,1.51E-05
IQCA,1.51E-05
A1CF,1.51E-05
KCNK6,1.51E-05
SLC43A1,1.51E-05
TTPA,1.50E-05
OBP2A,1.50E-05
SARM1,1.50E-05
ANKRD34A,1.50E-05
MAP3K10,1.50E-05
GRASP,1.50E-05
GJC1,1.50E-05
MAG,1.50E-05
IL15RA,1.49E-05
RASGRP4,1.49E-05
EYA4,1.49E-05
P2RX7,1.48E-05
SERPINA3C,1.48E-05
TBC1D8B,1.48E-05
MTMR6,1.48E-05
SYMPK,1.48E-05
NSUN7,1.48E-05
GPR61,1.48E-05
ALOX5AP,1.48E-05
LDB3,1.47E-05
FGF1,1.47E-05
PACRG,1.47E-05
EVL,1.47E-05
DENND3,1.47E-05
DUSP6,1.46E-05
DHH,1.46E-05
GDF2,1.46E-05
LRP11,1.46E-05
NYAP1,1.46E-05
CFD,1.45E-05
YAF2,1.45E-05
CELSR3,1.45E-05
TYRO3,1.45E-05
LRRN4,1.45E-05
SLC9A7,1.45E-05
CLCNKB,1.45E-05
DOCK2,1.44E-05
HRASLS,1.44E-05
MS4A18,1.44E-05
KBTBD12,1.44E-05
ABCC4,1.44E-05
SYP,1.44E-05
MSLN,1.44E-05
RPGRIP1,1.43E-05
WDYHV1,1.43E-05
PITPNM3,1.43E-05
CYP8B1,1.43E-05
UBAC1,1.42E-05
AIFM3,1.42E-05
TMC7,1.42E-05
MMP24,1.41E-05
ATP6AP2,1.41E-05
FSTL5,1.41E-05
TSPAN13,1.40E-05
ARL10,1.40E-05
EGLN1,1.40E-05
DCAF12L1,1.40E-05
KIFC2,1.39E-05
KLF5,1.39E-05
RPL38,1.39E-05
TMEM106C,1.39E-05
GPRC5A,1.39E-05
MAPK13,1.39E-05
GAPDHS,1.39E-05
LTK,1.39E-05
ESAM,1.39E-05
CYP4B1,1.38E-05
RAMP1,1.38E-05
ASB2,1.38E-05
MAPK12,1.38E-05
MGST2,1.38E-05
HNF4A,1.37E-05
ARV1,1.37E-05
CELF6,1.37E-05
UNC13C,1.37E-05
FAM84B,1.37E-05
ARHGEF33,1.37E-05
CHAC1,1.37E-05
TMEM181A,1.37E-05
PTGES2,1.36E-05
CEMIP,1.36E-05
HNF4G,1.36E-05
NMBR,1.36E-05
ROPN1L,1.36E-05
HBA-A2,1.36E-05
DOCK11,1.36E-05
PPM1L,1.36E-05
RALB,1.35E-05
GSPT2,1.35E-05
MESP1,1.35E-05
SERPINA11,1.35E-05
GAS2L3,1.35E-05
CCDC38,1.35E-05
RBP3,1.34E-05
ENPP5,1.34E-05
RBP1,1.34E-05
CSTF2,1.33E-05
CCR10,1.33E-05
TNFSF14,1.33E-05
AIFM2,1.33E-05
APOE,1.33E-05
ZFP618,1.33E-05
TPO,1.32E-05
TMEM242,1.32E-05
ITPRIPL1,1.32E-05
GPR176,1.32E-05
KRT18,1.32E-05
FKBP1B,1.32E-05
XK,1.32E-05
PPARG,1.31E-05
GRAMD1B,1.31E-05
ERCC6,1.31E-05
ST3GAL6,1.31E-05
ARID5A,1.31E-05
MYO15,1.30E-05
PLPPR4,1.30E-05
HMGCLL1,1.30E-05
ZSCAN18,1.30E-05
KAZALD1,1.30E-05
DRP2,1.30E-05
TMEM65,1.30E-05
UBLCP1,1.29E-05
SYT17,1.29E-05
LRIF1,1.29E-05
ADAD2,1.29E-05
DNPEP,1.28E-05
TRAPPC5,1.28E-05
ATP1B1,1.28E-05
TPD52,1.28E-05
WFIKKN2,1.28E-05
HDAC6,1.28E-05
SERPINE2,1.27E-05
ESRP2,1.27E-05
SLC8A1,1.27E-05
NIPAL2,1.27E-05
SAMD10,1.27E-05
CAR5A,1.26E-05
TMEM38A,1.26E-05
NDST3,1.26E-05
ERICH6,1.26E-05
PLEK,1.25E-05
GHR,1.25E-05
MCF2,1.25E-05
SFTPD,1.25E-05
IL20,1.25E-05
FOSB,1.25E-05
SV2A,1.25E-05
RHOV,1.25E-05
FAM171B,1.25E-05
GUCA2B,1.25E-05
ITGAX,1.24E-05
PBX3,1.24E-05
CASK,1.24E-05
CLK3,1.24E-05
MAP3K1,1.24E-05
AMIGO2,1.24E-05
PSAT1,1.24E-05
ZDHHC2,1.24E-05
SPRN,1.24E-05
SCD2,1.23E-05
MYCS,1.23E-05
NUDT10,1.23E-05
SYT16,1.23E-05
KCNJ15,1.23E-05
CHL1,1.22E-05
FADS2,1.22E-05
SELL,1.22E-05
ZFP597,1.22E-05
MEIOC,1.22E-05
LRRC20,1.22E-05
PLLP,1.22E-05
GIMAP8,1.22E-05
SORBS1,1.21E-05
SLC7A5,1.21E-05
SPERT,1.21E-05
ALDH3A1,1.21E-05
FGF21,1.21E-05
JUP,1.21E-05
ADRB2,1.21E-05
PPP1R17,1.21E-05
BEX2,1.20E-05
SYCE1,1.20E-05
PPP1R13B,1.20E-05
DGKQ,1.20E-05
TIGD3,1.20E-05
NTMT1,1.20E-05
PFN2,1.19E-05
ENPP4,1.19E-05
FUT9,1.19E-05
ZFP541,1.19E-05
COL6A5,1.19E-05
SH2D2A,1.19E-05
RARA,1.19E-05
ALDH5A1,1.19E-05
KCNN4,1.18E-05
SORT1,1.18E-05
DTNBP1,1.18E-05
KLHL23,1.18E-05
CTIF,1.18E-05
SLC48A1,1.18E-05
F11,1.18E-05
VSTM2A,1.18E-05
AHSG,1.18E-05
MAP7,1.17E-05
SLC5A8,1.17E-05
PPP1R3C,1.17E-05
FAM184A,1.17E-05
TRPM1,1.16E-05
SLC25A4,1.16E-05
PRKCE,1.16E-05
RBM11,1.16E-05
CER1,1.16E-05
CLU,1.15E-05
HAS1,1.15E-05
CETN1,1.15E-05
ACVR1C,1.15E-05
DNAJC6,1.15E-05
RGN,1.15E-05
CRISPLD1,1.14E-05
CSDC2,1.14E-05
COL16A1,1.14E-05
EIF5A2,1.14E-05
TRPM4,1.14E-05
TCEAL7,1.14E-05
GCK,1.13E-05
CBX6,1.13E-05
P2RX3,1.13E-05
PIGA,1.13E-05
PDXK,1.13E-05
BEX4,1.13E-05
SP100,1.13E-05
CDH26,1.13E-05
S100A10,1.12E-05
KRT80,1.12E-05
FAM20A,1.12E-05
LYRM9,1.12E-05
GPR6,1.12E-05
PSMB2,1.12E-05
KDR,1.12E-05
CCDC13,1.12E-05
COX8A,1.11E-05
TGFB1I1,1.11E-05
DBNDD2,1.11E-05
MZF1,1.11E-05
SLC43A3,1.11E-05
BIN1,1.11E-05
SAMD14,1.11E-05
TGFBR3,1.10E-05
ALG11,1.10E-05
C77080,1.09E-05
KBTBD8,1.09E-05
HPSE,1.09E-05
PPM1E,1.09E-05
ADAMTS7,1.09E-05
CPE,1.08E-05
ADCY6,1.08E-05
PAK1,1.08E-05
RNF208,1.08E-05
CERS4,1.07E-05
PPP1R32,1.07E-05
PTGER4,1.07E-05
MMD,1.07E-05
TMCC2,1.07E-05
ZBTB34,1.07E-05
GABRG2,1.06E-05
ACOT12,1.06E-05
USP9X,1.06E-05
RASGRP1,1.06E-05
PSEN2,1.06E-05
PAOX,1.06E-05
SPINT4,1.06E-05
SERINC2,1.06E-05
DUSP22,1.06E-05
ANKRD13B,1.06E-05
PARD6G,1.05E-05
PTGDR2,1.05E-05
SNRPN,1.05E-05
SLC19A3,1.05E-05
PID1,1.05E-05
ACY3,1.05E-05
H2BFM,1.05E-05
HSPA4L,1.04E-05
SGPP1,1.04E-05
ZFP92,1.04E-05
ASB4,1.04E-05
EDNRB,1.04E-05
BCAM,1.04E-05
LYZL4,1.04E-05
PRPF18,1.04E-05
RIBC2,1.04E-05
